Time,Reading,,Accuracy,Precision,,,,,,value,repeated,Accuracy,Precision
12044,10.75,,0.995327103,0.99876008,,,,,,,,,
12111,10.75,,0.995327103,0.99876008,,,,,,,,,
12127,10.75,,0.995327103,0.99876008,,,,,,,,,
12327,10.75,,0.995327103,0.99876008,,,,,,,,,
12477,10.75,,0.995327103,0.99876008,,,,,,,,,
12528,10.75,,0.995327103,0.99876008,,,,,,,,,
12610,10.75,,0.995327103,0.99876008,,,,,,,,,
12777,10.75,,0.995327103,0.99876008,,,,,,,,,
12877,10.75,,0.995327103,0.99876008,,,,,,,,,
12910,10.75,,0.995327103,0.99876008,,,,,,,,,
12943,10.75,,0.995327103,0.99876008,,,,,,,,,
12960,10.75,,0.995327103,0.99876008,,,,,,,,,
13078,10.75,,0.995327103,0.99876008,,,,,,,,,
13093,10.75,,0.995327103,0.99876008,,,,,,,,,
13110,10.75,,0.995327103,0.99876008,,,,,,,,,
13211,10.75,,0.995327103,0.99876008,,,,,,,,,
13227,10.75,,0.995327103,0.99876008,,,,,,,,,
13244,10.75,,0.995327103,0.99876008,,,,,,,,,
13261,10.75,,0.995327103,0.99876008,,,,,,,,,
13310,10.75,,0.995327103,0.99876008,,,,,,,,,
13343,10.75,,0.995327103,0.99876008,,,,,,,,,
13478,10.75,,0.995327103,0.99876008,,,,,,,,,
13495,10.75,,0.995327103,0.99876008,,,,,,,,,
13527,10.75,,0.995327103,0.99876008,,,,,,,,,
13710,10.75,,0.995327103,0.99876008,,,,,,,,,
13727,10.75,,0.995327103,0.99876008,,,,,,,,,
13860,10.75,,0.995327103,0.99876008,,,,,,,,,
14010,10.75,,0.995327103,0.99876008,,,,,,,,,
14127,10.75,,0.995327103,0.99876008,,,,,,,,,
14177,10.75,,0.995327103,0.99876008,,,,,,,,,
14227,10.75,,0.995327103,0.99876008,,,,,,,,,
14244,10.75,,0.995327103,0.99876008,,,,,,,,,
14278,10.75,,0.995327103,0.99876008,,,,,,,,,
14311,10.75,,0.995327103,0.99876008,,,,,,,,,
14327,10.75,,0.995327103,0.99876008,,,,,,,,,
14345,10.75,,0.995327103,0.99876008,,,,,,,,,
14427,10.75,,0.995327103,0.99876008,,,,,,,,,
14461,10.75,,0.995327103,0.99876008,,,,,,,,,
14561,10.75,,0.995327103,0.99876008,,,,,,,,,
14594,10.75,,0.995327103,0.99876008,,,,,,,,,
14610,10.75,,0.995327103,0.99876008,,,,,,,,,
14778,10.75,,0.995327103,0.99876008,,,,,,,,,
14994,10.75,,0.995327103,0.99876008,,,,,,,,,
15261,10.75,,0.995327103,0.99876008,,,,,,,,,
15344,10.75,,0.995327103,0.99876008,,,,,,,,,
15360,10.75,,0.995327103,0.99876008,,,,,,,,,
15527,10.75,,0.995327103,0.99876008,,,,,,,,,
15561,10.75,,0.995327103,0.99876008,,,,,,,,,
15677,10.75,,0.995327103,0.99876008,,,,,,,,,
15911,10.75,,0.995327103,0.99876008,,,,,,,,,
16044,10.75,,0.995327103,0.99876008,,,,,,,,,
16126,10.75,,0.995327103,0.99876008,,,,,,,,,
16143,10.75,,0.995327103,0.99876008,,,,,,,,,
16160,10.75,,0.995327103,0.99876008,,,,,,,,,
16276,10.75,,0.995327103,0.99876008,,,,,,,,,
16294,10.75,,0.995327103,0.99876008,,,,,,,,,
16311,10.75,,0.995327103,0.99876008,,,,,,,,,
16328,10.75,,0.995327103,0.99876008,,,,,,,,,
16461,10.75,,0.995327103,0.99876008,,,,,,,,,
16610,10.75,,0.995327103,0.99876008,,,,,,,,,
16644,10.75,,0.995327103,0.99876008,,,,,,,,,
16660,10.75,,0.995327103,0.99876008,,,,,,,,,
16744,10.75,,0.995327103,0.99876008,,,,,,,,,
16778,10.75,,0.995327103,0.99876008,,,,,,,,,
16812,10.75,,0.995327103,0.99876008,,,,,,,,,
16977,10.75,,0.995327103,0.99876008,,,,,,,,,
17111,10.75,,0.995327103,0.99876008,,,,,,,,,
17128,10.75,,0.995327103,0.99876008,,,,,,,,,
17144,10.75,,0.995327103,0.99876008,,,,,,,,,
17210,10.75,,0.995327103,0.99876008,,,,,,,,,
17261,10.75,,0.995327103,0.99876008,,,,,,,,,
17294,10.75,,0.995327103,0.99876008,,,,,,,,,
17327,10.75,,0.995327103,0.99876008,,,,,,,,,
17344,10.75,,0.995327103,0.99876008,,,,,,,,,
17361,10.75,,0.995327103,0.99876008,,,,,,,,,
17378,10.75,,0.995327103,0.99876008,,,,,,,,,
17410,10.75,,0.995327103,0.99876008,,,,,,,,,
17560,10.75,,0.995327103,0.99876008,,,,,,,,,
17611,10.75,,0.995327103,0.99876008,,,,,,,,,
17627,10.75,,0.995327103,0.99876008,,,,,,,,,
17745,10.75,,0.995327103,0.99876008,,,,,,,,,
17761,10.75,,0.995327103,0.99876008,,,,,,,,,
18026,10.75,,0.995327103,0.99876008,,,,,,,,,
18077,10.75,,0.995327103,0.99876008,,,,,,,,,
18477,10.75,,0.995327103,0.99876008,,,,,,,,,
18678,10.75,,0.995327103,0.99876008,,,,,,,,,
18694,10.75,,0.995327103,0.99876008,,,,,,,,,
18777,10.75,,0.995327103,0.99876008,,,,,,,,,
18812,10.75,,0.995327103,0.99876008,,,,,,,,,
18828,10.75,,0.995327103,0.99876008,,,,,,,,,
19095,10.75,,0.995327103,0.99876008,,,,,,,,,
19260,10.75,,0.995327103,0.99876008,,,,,,,,,
19762,10.75,,0.995327103,0.99876008,,,,,,,,,
19878,10.75,,0.995327103,0.99876008,,,,,,,,,
20444,10.75,,0.995327103,0.99876008,,,,,,,,,
20895,10.75,,0.995327103,0.99876008,,,,,,,,,
21344,10.75,,0.995327103,0.99876008,,,,,,,,,
21361,10.75,,0.995327103,0.99876008,,,,,,,,,
22111,10.75,,0.995327103,0.99876008,,,,,,,,,
22162,10.75,,0.995327103,0.99876008,,,,,,,,,
22495,10.75,,0.995327103,0.99876008,,,,,,,,,
23262,10.75,,0.995327103,0.99876008,,,,,,,,,
24029,10.75,,0.995327103,0.99876008,,,,,,,,,
24311,10.75,,0.995327103,0.99876008,,,,,,,,,
24412,10.75,,0.995327103,0.99876008,,,,,,,,,
24628,10.75,,0.995327103,0.99876008,,,,,,,,,
24862,10.75,,0.995327103,0.99876008,,,,,,,,,
24912,10.75,,0.995327103,0.99876008,,,,,,,,,
25011,10.75,,0.995327103,0.99876008,,,,,,,,,
25028,10.75,,0.995327103,0.99876008,,,,,,,,,
25094,10.75,,0.995327103,0.99876008,,,,,,,,,
25162,10.75,,0.995327103,0.99876008,,,,,,,,,
25311,10.75,,0.995327103,0.99876008,,,,,,,,,
25611,10.75,,0.995327103,0.99876008,,,,,,,,,
26094,10.75,,0.995327103,0.99876008,,,,,,,,,
26162,10.75,,0.995327103,0.99876008,,,,,,,,,
27229,10.75,,0.995327103,0.99876008,,,,,,,,,
27595,10.75,,0.995327103,0.99876008,,,,,,,,,
27745,10.75,,0.995327103,0.99876008,,,,,,,,,
27913,10.75,,0.995327103,0.99876008,,,,,,,,,
27945,10.75,,0.995327103,0.99876008,,,,,,,,,
28111,10.75,,0.995327103,0.99876008,,,,,,,,,
28211,10.75,,0.995327103,0.99876008,,,,,,,,,
28246,10.75,,0.995327103,0.99876008,,,,,,,,,
28262,10.75,,0.995327103,0.99876008,,,,,,,,,
28295,10.75,,0.995327103,0.99876008,,,,,,,,,
28411,10.75,,0.995327103,0.99876008,,,,,,,,,
28446,10.75,,0.995327103,0.99876008,,,,,,,,,
28712,10.75,,0.995327103,0.99876008,,,,,,,,,
28729,10.75,,0.995327103,0.99876008,,,,,,,,,
28745,10.75,,0.995327103,0.99876008,,,,,,,,,
28829,10.75,,0.995327103,0.99876008,,,,,,,,,
28879,10.75,,0.995327103,0.99876008,,,,,,,,,
29129,10.75,,0.995327103,0.99876008,,,,,,,,,
29495,10.75,,0.995327103,0.99876008,,,,,,,,,
29512,10.75,,0.995327103,0.99876008,,,,,,,,,
29912,10.75,,0.995327103,0.99876008,,,,,,,,,
29961,10.75,,0.995327103,0.99876008,,,,,,,,,
30045,10.75,,0.995327103,0.99876008,,,,,,,,,
30211,10.75,,0.995327103,0.99876008,,,,,,,,,
30346,10.75,,0.995327103,0.99876008,,,,,,,,,
30428,10.75,,0.995327103,0.99876008,,,,,,,,,
30578,10.75,,0.995327103,0.99876008,,,,,,,,,
30661,10.75,,0.995327103,0.99876008,,,,,,,,,
30945,10.75,,0.995327103,0.99876008,,,,,,,,,
31112,10.75,,0.995327103,0.99876008,,,,,,,,,
31145,10.75,,0.995327103,0.99876008,,,,,,,,,
31162,10.75,,0.995327103,0.99876008,,,,,,,,,
31312,10.75,,0.995327103,0.99876008,,,,,,,,,
32330,10.75,,0.995327103,0.99876008,,,,,,,,,
32562,10.75,,0.995327103,0.99876008,,,,,,,,,
32861,10.75,,0.995327103,0.99876008,,,,,,,,,
33095,10.75,,0.995327103,0.99876008,,,,,,,,,
33162,10.75,,0.995327103,0.99876008,,,,,,,,,
33262,10.75,,0.995327103,0.99876008,,,,,,,,,
33880,10.75,,0.995327103,0.99876008,,,,,,,,,
34013,10.75,,0.995327103,0.99876008,,,,,,,,,
34028,10.75,,0.995327103,0.99876008,,,,,,,,,
34795,10.75,,0.995327103,0.99876008,,,,,,,,,
34845,10.75,,0.995327103,0.99876008,,,,,,,,,
34913,10.75,,0.995327103,0.99876008,,,,,,,,,
35112,10.75,,0.995327103,0.99876008,,,,,,,,,
35146,10.75,,0.995327103,0.99876008,,,,,,,,,
35279,10.75,,0.995327103,0.99876008,,,,,,,,,
35295,10.75,,0.995327103,0.99876008,,,,,,,,,
36013,10.75,,0.995327103,0.99876008,,,,,,,,,
36030,10.75,,0.995327103,0.99876008,,,,,,,,,
36328,10.75,,0.995327103,0.99876008,,,,,,,,,
36512,10.75,,0.995327103,0.99876008,,,,,,,,,
36829,10.75,,0.995327103,0.99876008,,,,,,,,,
36912,10.75,,0.995327103,0.99876008,,,,,,,,,
36979,10.75,,0.995327103,0.99876008,,,,,,,,,
37262,10.75,,0.995327103,0.99876008,,,,,,,,,
37895,10.75,,0.995327103,0.99876008,,,,,,,,,
37962,10.75,,0.995327103,0.99876008,,,,,,,,,
38012,10.75,,0.995327103,0.99876008,,,,,,,,,
38779,10.75,,0.995327103,0.99876008,,,,,,,,,
39180,10.75,,0.995327103,0.99876008,,,,,,,,,
39962,10.75,,0.995327103,0.99876008,,,,,,,,,
39996,10.75,,0.995327103,0.99876008,,,,,,,,,
40029,10.75,,0.995327103,0.99876008,,,,,,,,,
40096,10.75,,0.995327103,0.99876008,,,,,,,,,
40113,10.75,,0.995327103,0.99876008,,,,,,,,,
40146,10.75,,0.995327103,0.99876008,,,,,,,,,
40263,10.75,,0.995327103,0.99876008,,,,,,,,,
40279,10.75,,0.995327103,0.99876008,,,,,,,,,
40312,10.75,,0.995327103,0.99876008,,,,,,,,,
40396,10.75,,0.995327103,0.99876008,,,,,,,,,
40763,10.75,,0.995327103,0.99876008,,,,,,,,,
41079,10.75,,0.995327103,0.99876008,,,,,,,,,
41095,10.75,,0.995327103,0.99876008,,,,,,,,,
41396,10.75,,0.995327103,0.99876008,,,,,,,,,
41463,10.75,,0.995327103,0.99876008,,,,,,,,,
41646,10.75,,0.995327103,0.99876008,,,,,,,,,
42163,10.75,,0.995327103,0.99876008,,,,,,,,,
42246,10.75,,0.995327103,0.99876008,,,,,,,,,
44396,10.75,,0.995327103,0.99876008,,,,,,,,,
44447,10.75,,0.995327103,0.99876008,,,,,,,,,
44596,10.75,,0.995327103,0.99876008,,,,,,,,,
44829,10.75,,0.995327103,0.99876008,,,,,,,,,
17478,10.81,,0.989719626,0.993171764,,,,,,,,,
17493,10.81,,0.989719626,0.993171764,,,,,,,,,
17526,10.81,,0.989719626,0.993171764,,,,,,,,,
17795,10.81,,0.989719626,0.993171764,,,,,,,,,
17810,10.81,,0.989719626,0.993171764,,,,,,,,,
17828,10.81,,0.989719626,0.993171764,,,,,,,,,
17945,10.81,,0.989719626,0.993171764,,,,,,,,,
17961,10.81,,0.989719626,0.993171764,,,,,,,,,
17978,10.81,,0.989719626,0.993171764,,,,,,,,,
18245,10.81,,0.989719626,0.993171764,,,,,,,,,
18261,10.81,,0.989719626,0.993171764,,,,,,,,,
18277,10.81,,0.989719626,0.993171764,,,,,,,,,
18295,10.81,,0.989719626,0.993171764,,,,,,,,,
18411,10.81,,0.989719626,0.993171764,,,,,,,,,
18428,10.81,,0.989719626,0.993171764,,,,,,,,,
18444,10.81,,0.989719626,0.993171764,,,,,,,,,
18561,10.81,,0.989719626,0.993171764,,,,,,,,,
18578,10.81,,0.989719626,0.993171764,,,,,,,,,
18710,10.81,,0.989719626,0.993171764,,,,,,,,,
18727,10.81,,0.989719626,0.993171764,,,,,,,,,
18877,10.81,,0.989719626,0.993171764,,,,,,,,,
18894,10.81,,0.989719626,0.993171764,,,,,,,,,
19012,10.81,,0.989719626,0.993171764,,,,,,,,,
19178,10.81,,0.989719626,0.993171764,,,,,,,,,
19361,10.81,,0.989719626,0.993171764,,,,,,,,,
19477,10.81,,0.989719626,0.993171764,,,,,,,,,
19661,10.81,,0.989719626,0.993171764,,,,,,,,,
20077,10.81,,0.989719626,0.993171764,,,,,,,,,
20244,10.81,,0.989719626,0.993171764,,,,,,,,,
21145,10.81,,0.989719626,0.993171764,,,,,,,,,
21163,10.81,,0.989719626,0.993171764,,,,,,,,,
21178,10.81,,0.989719626,0.993171764,,,,,,,,,
21312,10.81,,0.989719626,0.993171764,,,,,,,,,
21461,10.81,,0.989719626,0.993171764,,,,,,,,,
21777,10.81,,0.989719626,0.993171764,,,,,,,,,
22512,10.81,,0.989719626,0.993171764,,,,,,,,,
22695,10.81,,0.989719626,0.993171764,,,,,,,,,
22827,10.81,,0.989719626,0.993171764,,,,,,,,,
22844,10.81,,0.989719626,0.993171764,,,,,,,,,
23428,10.81,,0.989719626,0.993171764,,,,,,,,,
23445,10.81,,0.989719626,0.993171764,,,,,,,,,
23462,10.81,,0.989719626,0.993171764,,,,,,,,,
23628,10.81,,0.989719626,0.993171764,,,,,,,,,
23779,10.81,,0.989719626,0.993171764,,,,,,,,,
23878,10.81,,0.989719626,0.993171764,,,,,,,,,
23928,10.81,,0.989719626,0.993171764,,,,,,,,,
24046,10.81,,0.989719626,0.993171764,,,,,,,,,
24062,10.81,,0.989719626,0.993171764,,,,,,,,,
24079,10.81,,0.989719626,0.993171764,,,,,,,,,
24344,10.81,,0.989719626,0.993171764,,,,,,,,,
24361,10.81,,0.989719626,0.993171764,,,,,,,,,
24512,10.81,,0.989719626,0.993171764,,,,,,,,,
24528,10.81,,0.989719626,0.993171764,,,,,,,,,
24661,10.81,,0.989719626,0.993171764,,,,,,,,,
24695,10.81,,0.989719626,0.993171764,,,,,,,,,
24945,10.81,,0.989719626,0.993171764,,,,,,,,,
25112,10.81,,0.989719626,0.993171764,,,,,,,,,
25128,10.81,,0.989719626,0.993171764,,,,,,,,,
25262,10.81,,0.989719626,0.993171764,,,,,,,,,
25445,10.81,,0.989719626,0.993171764,,,,,,,,,
25562,10.81,,0.989719626,0.993171764,,,,,,,,,
25578,10.81,,0.989719626,0.993171764,,,,,,,,,
25728,10.81,,0.989719626,0.993171764,,,,,,,,,
25745,10.81,,0.989719626,0.993171764,,,,,,,,,
25861,10.81,,0.989719626,0.993171764,,,,,,,,,
25879,10.81,,0.989719626,0.993171764,,,,,,,,,
26012,10.81,,0.989719626,0.993171764,,,,,,,,,
26045,10.81,,0.989719626,0.993171764,,,,,,,,,
26062,10.81,,0.989719626,0.993171764,,,,,,,,,
26179,10.81,,0.989719626,0.993171764,,,,,,,,,
26194,10.81,,0.989719626,0.993171764,,,,,,,,,
26345,10.81,,0.989719626,0.993171764,,,,,,,,,
26646,10.81,,0.989719626,0.993171764,,,,,,,,,
26928,10.81,,0.989719626,0.993171764,,,,,,,,,
26962,10.81,,0.989719626,0.993171764,,,,,,,,,
27078,10.81,,0.989719626,0.993171764,,,,,,,,,
27111,10.81,,0.989719626,0.993171764,,,,,,,,,
27129,10.81,,0.989719626,0.993171764,,,,,,,,,
27245,10.81,,0.989719626,0.993171764,,,,,,,,,
27278,10.81,,0.989719626,0.993171764,,,,,,,,,
27411,10.81,,0.989719626,0.993171764,,,,,,,,,
27694,10.81,,0.989719626,0.993171764,,,,,,,,,
27728,10.81,,0.989719626,0.993171764,,,,,,,,,
27878,10.81,,0.989719626,0.993171764,,,,,,,,,
27896,10.81,,0.989719626,0.993171764,,,,,,,,,
27995,10.81,,0.989719626,0.993171764,,,,,,,,,
28028,10.81,,0.989719626,0.993171764,,,,,,,,,
28046,10.81,,0.989719626,0.993171764,,,,,,,,,
28162,10.81,,0.989719626,0.993171764,,,,,,,,,
28179,10.81,,0.989719626,0.993171764,,,,,,,,,
28195,10.81,,0.989719626,0.993171764,,,,,,,,,
28312,10.81,,0.989719626,0.993171764,,,,,,,,,
28328,10.81,,0.989719626,0.993171764,,,,,,,,,
28345,10.81,,0.989719626,0.993171764,,,,,,,,,
28463,10.81,,0.989719626,0.993171764,,,,,,,,,
28495,10.81,,0.989719626,0.993171764,,,,,,,,,
28611,10.81,,0.989719626,0.993171764,,,,,,,,,
28629,10.81,,0.989719626,0.993171764,,,,,,,,,
28762,10.81,,0.989719626,0.993171764,,,,,,,,,
28795,10.81,,0.989719626,0.993171764,,,,,,,,,
28929,10.81,,0.989719626,0.993171764,,,,,,,,,
28962,10.81,,0.989719626,0.993171764,,,,,,,,,
29078,10.81,,0.989719626,0.993171764,,,,,,,,,
29095,10.81,,0.989719626,0.993171764,,,,,,,,,
29529,10.81,,0.989719626,0.993171764,,,,,,,,,
29546,10.81,,0.989719626,0.993171764,,,,,,,,,
29695,10.81,,0.989719626,0.993171764,,,,,,,,,
29978,10.81,,0.989719626,0.993171764,,,,,,,,,
30029,10.81,,0.989719626,0.993171764,,,,,,,,,
30312,10.81,,0.989719626,0.993171764,,,,,,,,,
30328,10.81,,0.989719626,0.993171764,,,,,,,,,
30461,10.81,,0.989719626,0.993171764,,,,,,,,,
30612,10.81,,0.989719626,0.993171764,,,,,,,,,
31046,10.81,,0.989719626,0.993171764,,,,,,,,,
31063,10.81,,0.989719626,0.993171764,,,,,,,,,
31078,10.81,,0.989719626,0.993171764,,,,,,,,,
31245,10.81,,0.989719626,0.993171764,,,,,,,,,
31345,10.81,,0.989719626,0.993171764,,,,,,,,,
31361,10.81,,0.989719626,0.993171764,,,,,,,,,
31378,10.81,,0.989719626,0.993171764,,,,,,,,,
31679,10.81,,0.989719626,0.993171764,,,,,,,,,
31961,10.81,,0.989719626,0.993171764,,,,,,,,,
31995,10.81,,0.989719626,0.993171764,,,,,,,,,
32145,10.81,,0.989719626,0.993171764,,,,,,,,,
32262,10.81,,0.989719626,0.993171764,,,,,,,,,
32279,10.81,,0.989719626,0.993171764,,,,,,,,,
32413,10.81,,0.989719626,0.993171764,,,,,,,,,
32578,10.81,,0.989719626,0.993171764,,,,,,,,,
33045,10.81,,0.989719626,0.993171764,,,,,,,,,
33062,10.81,,0.989719626,0.993171764,,,,,,,,,
33179,10.81,,0.989719626,0.993171764,,,,,,,,,
33196,10.81,,0.989719626,0.993171764,,,,,,,,,
33328,10.81,,0.989719626,0.993171764,,,,,,,,,
33380,10.81,,0.989719626,0.993171764,,,,,,,,,
33480,10.81,,0.989719626,0.993171764,,,,,,,,,
33496,10.81,,0.989719626,0.993171764,,,,,,,,,
34096,10.81,,0.989719626,0.993171764,,,,,,,,,
34130,10.81,,0.989719626,0.993171764,,,,,,,,,
34445,10.81,,0.989719626,0.993171764,,,,,,,,,
34862,10.81,,0.989719626,0.993171764,,,,,,,,,
34879,10.81,,0.989719626,0.993171764,,,,,,,,,
35012,10.81,,0.989719626,0.993171764,,,,,,,,,
35162,10.81,,0.989719626,0.993171764,,,,,,,,,
35178,10.81,,0.989719626,0.993171764,,,,,,,,,
35195,10.81,,0.989719626,0.993171764,,,,,,,,,
35312,10.81,,0.989719626,0.993171764,,,,,,,,,
35329,10.81,,0.989719626,0.993171764,,,,,,,,,
35362,10.81,,0.989719626,0.993171764,,,,,,,,,
35612,10.81,,0.989719626,0.993171764,,,,,,,,,
35629,10.81,,0.989719626,0.993171764,,,,,,,,,
35645,10.81,,0.989719626,0.993171764,,,,,,,,,
35929,10.81,,0.989719626,0.993171764,,,,,,,,,
35946,10.81,,0.989719626,0.993171764,,,,,,,,,
36079,10.81,,0.989719626,0.993171764,,,,,,,,,
36096,10.81,,0.989719626,0.993171764,,,,,,,,,
36112,10.81,,0.989719626,0.993171764,,,,,,,,,
36230,10.81,,0.989719626,0.993171764,,,,,,,,,
36245,10.81,,0.989719626,0.993171764,,,,,,,,,
36379,10.81,,0.989719626,0.993171764,,,,,,,,,
36429,10.81,,0.989719626,0.993171764,,,,,,,,,
36545,10.81,,0.989719626,0.993171764,,,,,,,,,
36579,10.81,,0.989719626,0.993171764,,,,,,,,,
36679,10.81,,0.989719626,0.993171764,,,,,,,,,
36713,10.81,,0.989719626,0.993171764,,,,,,,,,
36729,10.81,,0.989719626,0.993171764,,,,,,,,,
36862,10.81,,0.989719626,0.993171764,,,,,,,,,
36995,10.81,,0.989719626,0.993171764,,,,,,,,,
37163,10.81,,0.989719626,0.993171764,,,,,,,,,
37179,10.81,,0.989719626,0.993171764,,,,,,,,,
37295,10.81,,0.989719626,0.993171764,,,,,,,,,
37312,10.81,,0.989719626,0.993171764,,,,,,,,,
37329,10.81,,0.989719626,0.993171764,,,,,,,,,
37446,10.81,,0.989719626,0.993171764,,,,,,,,,
37463,10.81,,0.989719626,0.993171764,,,,,,,,,
37479,10.81,,0.989719626,0.993171764,,,,,,,,,
37495,10.81,,0.989719626,0.993171764,,,,,,,,,
37596,10.81,,0.989719626,0.993171764,,,,,,,,,
37613,10.81,,0.989719626,0.993171764,,,,,,,,,
37629,10.81,,0.989719626,0.993171764,,,,,,,,,
37745,10.81,,0.989719626,0.993171764,,,,,,,,,
37762,10.81,,0.989719626,0.993171764,,,,,,,,,
37779,10.81,,0.989719626,0.993171764,,,,,,,,,
38213,10.81,,0.989719626,0.993171764,,,,,,,,,
38228,10.81,,0.989719626,0.993171764,,,,,,,,,
38845,10.81,,0.989719626,0.993171764,,,,,,,,,
38863,10.81,,0.989719626,0.993171764,,,,,,,,,
38980,10.81,,0.989719626,0.993171764,,,,,,,,,
38997,10.81,,0.989719626,0.993171764,,,,,,,,,
39129,10.81,,0.989719626,0.993171764,,,,,,,,,
39729,10.81,,0.989719626,0.993171764,,,,,,,,,
39746,10.81,,0.989719626,0.993171764,,,,,,,,,
39879,10.81,,0.989719626,0.993171764,,,,,,,,,
39895,10.81,,0.989719626,0.993171764,,,,,,,,,
40063,10.81,,0.989719626,0.993171764,,,,,,,,,
40196,10.81,,0.989719626,0.993171764,,,,,,,,,
40213,10.81,,0.989719626,0.993171764,,,,,,,,,
40346,10.81,,0.989719626,0.993171764,,,,,,,,,
40362,10.81,,0.989719626,0.993171764,,,,,,,,,
40380,10.81,,0.989719626,0.993171764,,,,,,,,,
40497,10.81,,0.989719626,0.993171764,,,,,,,,,
40513,10.81,,0.989719626,0.993171764,,,,,,,,,
40529,10.81,,0.989719626,0.993171764,,,,,,,,,
40646,10.81,,0.989719626,0.993171764,,,,,,,,,
40662,10.81,,0.989719626,0.993171764,,,,,,,,,
40680,10.81,,0.989719626,0.993171764,,,,,,,,,
40697,10.81,,0.989719626,0.993171764,,,,,,,,,
40795,10.81,,0.989719626,0.993171764,,,,,,,,,
40829,10.81,,0.989719626,0.993171764,,,,,,,,,
40846,10.81,,0.989719626,0.993171764,,,,,,,,,
40946,10.81,,0.989719626,0.993171764,,,,,,,,,
41129,10.81,,0.989719626,0.993171764,,,,,,,,,
41146,10.81,,0.989719626,0.993171764,,,,,,,,,
41562,10.81,,0.989719626,0.993171764,,,,,,,,,
41580,10.81,,0.989719626,0.993171764,,,,,,,,,
41596,10.81,,0.989719626,0.993171764,,,,,,,,,
41729,10.82,,0.988785047,0.992240379,,,,,,,,,
41762,10.82,,0.988785047,0.992240379,,,,,,,,,
41913,10.82,,0.988785047,0.992240379,,,,,,,,,
42062,10.82,,0.988785047,0.992240379,,,,,,,,,
42180,10.82,,0.988785047,0.992240379,,,,,,,,,
42481,10.82,,0.988785047,0.992240379,,,,,,,,,
42513,10.82,,0.988785047,0.992240379,,,,,,,,,
42796,10.82,,0.988785047,0.992240379,,,,,,,,,
43263,10.82,,0.988785047,0.992240379,,,,,,,,,
43412,10.82,,0.988785047,0.992240379,,,,,,,,,
43546,10.82,,0.988785047,0.992240379,,,,,,,,,
44046,10.82,,0.988785047,0.992240379,,,,,,,,,
44147,10.82,,0.988785047,0.992240379,,,,,,,,,
44163,10.82,,0.988785047,0.992240379,,,,,,,,,
44178,10.82,,0.988785047,0.992240379,,,,,,,,,
44180,10.82,,0.988785047,0.992240379,,,,,,,,,
44196,10.82,,0.988785047,0.992240379,,,,,,,,,
44198,10.82,,0.988785047,0.992240379,,,,,,,,,
44222,10.82,,0.988785047,0.992240379,,,,,,,,,
44223,10.82,,0.988785047,0.992240379,,,,,,,,,
44237,10.82,,0.988785047,0.992240379,,,,,,,,,
44302,10.82,,0.988785047,0.992240379,,,,,,,,,
44356,10.82,,0.988785047,0.992240379,,,,,,,,,
44412,10.82,,0.988785047,0.992240379,,,,,,,,,
44444,10.82,,0.988785047,0.992240379,,,,,,,,,
44532,10.82,,0.988785047,0.992240379,,,,,,,,,
44540,10.82,,0.988785047,0.992240379,,,,,,,,,
44573,10.82,,0.988785047,0.992240379,,,,,,,,,
44592,10.82,,0.988785047,0.992240379,,,,,,,,,
44612,10.82,,0.988785047,0.992240379,,,,,,,,,
44629,10.82,,0.988785047,0.992240379,,,,,,,,,
44647,10.82,,0.988785047,0.992240379,,,,,,,,,
44930,10.82,,0.988785047,0.992240379,,,,,,,,,
45064,10.82,,0.988785047,0.992240379,,,,,,,,,
45097,10.82,,0.988785047,0.992240379,,,,,,,,,
45099,10.82,,0.988785047,0.992240379,,,,,,,,,
45132,10.82,,0.988785047,0.992240379,,,,,,,,,
45150,10.82,,0.988785047,0.992240379,,,,,,,,,
45155,10.82,,0.988785047,0.992240379,,,,,,,,,
45164,10.82,,0.988785047,0.992240379,,,,,,,,,
45200,10.82,,0.988785047,0.992240379,,,,,,,,,
45208,10.82,,0.988785047,0.992240379,,,,,,,,,
45214,10.82,,0.988785047,0.992240379,,,,,,,,,
45230,10.82,,0.988785047,0.992240379,,,,,,,,,
45264,10.82,,0.988785047,0.992240379,,,,,,,,,
45298,10.82,,0.988785047,0.992240379,,,,,,,,,
45619,10.82,,0.988785047,0.992240379,,,,,,,,,
45696,10.82,,0.988785047,0.992240379,,,,,,,,,
47664,10.82,,0.988785047,0.992240379,,,,,,,,,
48296,10.82,,0.988785047,0.992240379,,,,,,,,,
32313,10.83,,0.987850467,0.991308993,,,,,,,,,
32430,10.83,,0.987850467,0.991308993,,,,,,,,,
32895,10.83,,0.987850467,0.991308993,,,,,,,,,
33512,10.83,,0.987850467,0.991308993,,,,,,,,,
34112,10.83,,0.987850467,0.991308993,,,,,,,,,
34395,10.83,,0.987850467,0.991308993,,,,,,,,,
35030,10.83,,0.987850467,0.991308993,,,,,,,,,
35046,10.83,,0.987850467,0.991308993,,,,,,,,,
35462,10.83,,0.987850467,0.991308993,,,,,,,,,
35663,10.83,,0.987850467,0.991308993,,,,,,,,,
36262,10.83,,0.987850467,0.991308993,,,,,,,,,
36412,10.83,,0.987850467,0.991308993,,,,,,,,,
36528,10.83,,0.987850467,0.991308993,,,,,,,,,
36563,10.83,,0.987850467,0.991308993,,,,,,,,,
36696,10.83,,0.987850467,0.991308993,,,,,,,,,
36847,10.83,,0.987850467,0.991308993,,,,,,,,,
